"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","url_key","thumbnail","gift_message_available","url_path","custom_design","options_container","image_label","small_image_label","thumbnail_label","page_layout","country_of_manufacture","msrp_enabled","msrp_display_actual_price_type","weight","price","cost","special_price","msrp","gia_si","description","meta_keyword","short_description","custom_layout_update","status","tax_class_id","visibility","manufacturer","enable_googlecheckout","is_recurring","news_from_date","news_to_date","special_from_date","special_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","mau_sac"
"admin","base","Bông Tai","simple","105,106,113","BT031","0","BT031","","","/b/t/bt031_-_42k.jpg","/b/t/bt031_-_42k.jpg","bt031","/b/t/bt031_-_42k.jpg","No","bt031-290.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","42000.0000","","","","","BÔNG TAI LÔNG VŨ DÀI","","BÔNG TAI LÔNG VŨ DÀI","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-05-04 23:42:32","","1","0","1","1","1","0.0000","1","0","0","1","1","BT031","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT032","0","BT032","","","/b/t/bt032_-_35k.jpg","/b/t/bt032_-_35k.jpg","bt032","/b/t/bt032_-_35k.jpg","No","bt032.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","35000.0000","","","","23000.0000","<h1><font color=""blue"">BÔNG TAI EARCUFF</font></h1>
<h1><font size=""7"" color=""red"">BT032</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt032_-_35k.jpg"" width=""400"" height=""auto"" /> 
</br>
","","BÔNG TAI EARCUFF","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-07-04 17:52:23","","1","0","1","1","1","0.0000","1","0","0","1","1","BT032","0","simple","","",""
"admin","base","Dây Chuyền","simple","105,107,113","DC022","0","DC022","","","/d/c/dc022_-_27k.jpg","/d/c/dc022_-_27k.jpg","dc022","/d/c/dc022_-_27k.jpg","No","dc022.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","27000.0000","","","","","DÂY CHUYỀN RÂU BẰNG ĐỒNG","","DÂY CHUYỀN RÂU BẰNG ĐỒNG","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-06-12 10:47:24","","1","0","1","1","1","0.0000","1","0","0","1","1","DC022","0","simple","","",""
"admin","base","Dây Chuyền","simple","105,107,113","DC023","0","DC023","","","/d/c/dc023_-_32k.jpg","/d/c/dc023_-_32k.jpg","dc023","/d/c/dc023_-_32k.jpg","No","dc023.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","32000.0000","","","","22000.0000","DC023","","DC023","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-04-19 00:00:00","2013-04-26 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","DC023","0","simple","","",""
"admin","base","Dây Chuyền","simple","105,107,113","DC026","0","DC026","","","/d/c/dc026_-_35k.jpg","/d/c/dc026_-_35k.jpg","dc026","/d/c/dc026_-_35k.jpg","No","dc026.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","35000.0000","","","","","DC026","","DC026","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-04-19 00:00:00","2013-04-26 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-06-12 10:47:32","","1","0","1","1","1","0.0000","1","0","0","1","1","DC026","0","simple","","",""
"admin","base","Dây Chuyền","simple","107,113","DC027","0","DC027","","","/d/c/dc027_-_45k.jpg","/d/c/dc027_-_45k.jpg","dc027","/d/c/dc027_-_45k.jpg","No","dc027.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","45000.0000","","","","","DC027","","DC027","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","","","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-06-12 10:47:37","","1","0","1","1","1","0.0000","1","0","0","1","1","DC027","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT024","0","BT024","","","/b/t/bt022_-_39k_1.jpg","/b/t/bt022_-_39k_1.jpg","bt024","/b/t/bt022_-_39k_1.jpg","No","bt024.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","39000.0000","","","","","BT024","","BT024","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-04-19 00:00:00","2013-04-26 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-06-12 10:40:48","","1","0","1","1","1","0.0000","1","0","0","1","1","BT024","0","simple","","",""
"admin","base","Vòng tay","simple","105,112,113","VT001","0","VT001","","","/v/t/vt001_-_29k.jpg","/v/t/vt001_-_29k.jpg","vt001","/v/t/vt001_-_29k.jpg","No","vt001.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","29000.0000","","","","","Vòng tay VT001","","Vòng tay VT001","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-04-20 00:00:00","2013-04-27 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-06-12 10:50:40","","1","0","1","1","1","0.0000","1","0","0","1","1","VT001","0","simple","","",""
"admin","base","Vòng tay","simple","105,112,113","VT002","0","VT002","","","/v/t/vt002_-_95k.jpg","/v/t/vt002_-_95k.jpg","vt002","/v/t/vt002_-_95k.jpg","No","vt002.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","95000.0000","","","","80000.0000","Vòng tay VT002","","Vòng tay VT002","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-04-20 00:00:00","2013-04-27 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-08-01 06:14:14","","1","0","1","1","1","0.0000","1","0","0","1","1","VT002","0","simple","","",""
"admin","base","Vòng tay","simple","105,112,113","VT003","0","VT003","","","/v/t/vt003_-_42.jpg","/v/t/vt003_-_42.jpg","vt003","/v/t/vt003_-_42.jpg","No","vt003.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","42000.0000","","","","32000.0000","<h1><font color=""blue"">Vòng tay VT003</font></h1>
</br>
<img src=""../../media/catalog/product/v/t/vt003_-_42.jpg"" width=""400"" height=""400"" /> 
","","Vòng tay VT003","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-04-20 00:00:00","2013-04-27 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-06-18 17:10:16","","1","0","1","1","1","0.0000","1","0","0","1","1","VT003","0","simple","","",""
"admin","base","Vòng tay","simple","105,112,113","VT004","0","VT004","","","/v/t/vt004_-_32k.jpg","/v/t/vt004_-_32k.jpg","vt004","/v/t/vt004_-_32k.jpg","No","vt004.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","32000.0000","","","","22000.0000","Vòng tay VT004","","Vòng tay VT004","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-04-20 00:00:00","2013-04-27 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-07-25 16:35:04","","1","0","1","1","1","0.0000","1","0","0","1","1","VT004","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT038","0","BT038","","","/b/t/bt038_1_1.jpg","/b/t/bt038_1_1.jpg","bt038","/b/t/bt038_1_1.jpg","No","bt038.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","26000.0000","","","","18000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT038</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt038_1_1.jpg"" width=""400"" height=""400"" /> ","","BÔNG TAI BT038","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-05-20 00:00:00","2013-06-10 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT038","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT036","0","BT036","","","/b/t/bt036.jpg","/b/t/bt036.jpg","bt036","/b/t/bt036.jpg","No","bt036.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","25000.0000","","","","17000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT036</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt036.jpg"" width=""400"" height=""auto"" /> ","","Bông tai BT036","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-05-20 00:00:00","2013-06-10 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-07-09 03:45:48","","1","0","1","1","1","0.0000","1","0","0","1","1","BT036","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT025","0","BT025","","","/b/t/bt025.jpg","/b/t/bt025.jpg","bt025","/b/t/bt025.jpg","No","bt025.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","18000.0000","","","","12000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT025</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt025.jpg"" width=""400"" height=""auto"" /> ","","Bông tai BT025","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-05-20 00:00:00","2013-06-10 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT025","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT026","0","BT026","","","/b/t/bt026.jpg","/b/t/bt026.jpg","bt026","/b/t/bt026.jpg","No","bt026.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","20000.0000","","","","13000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT026</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt038_1_1.jpg"" width=""400"" height=""auto"" /> ","","Bông tai BT026","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-05-20 00:00:00","2013-06-10 00:00:00","","","","","2.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT026","0","simple","","","Đen, Xanh ngọc"
"admin","base","Bông Tai","simple","105,106,113","BT027","0","BT027","","","/b/t/bt027_2.jpg","/b/t/bt027_2.jpg","bt027","/b/t/bt027_2.jpg","No","bt027.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","18000.0000","","","","12000.0000","<h1><font color=""blue"">BÔNG TAI TRÁI TIM</font></h1>
<h1><font size=""7"" color=""red"">BT027</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt027_2.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt027_1.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt027.jpg"" width=""400"" height=""auto"" /> ","","Bông tai trái tim BT027","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-05-20 00:00:00","2013-06-10 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT027","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT028","0","BT028","","","/b/t/bt028.jpg","/b/t/bt028.jpg","bt028","/b/t/bt028.jpg","No","bt028.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","21000.0000","","","","14000.0000","<h1><font color=""blue"">BÔNG TAI HÌNH CON BƯỚM</font></h1>
<h1><font size=""7"" color=""red"">BT028</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt028.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt028_4.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt028_3.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt028_1.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt028_2.jpg"" width=""400"" height=""auto"" /> ","","Bông tai hình con bướm BT028","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-05-20 00:00:00","2013-06-10 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-06-15 17:10:56","","1","0","1","1","1","0.0000","1","0","0","1","1","BT028","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT033","0","BT033","","","/b/t/bt033.jpg","/b/t/bt033.jpg","bt033","/b/t/bt033.jpg","No","bt033.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","18000.0000","","","","12000.0000","<h1><font color=""blue"">BÔNG TAI TRÁI TIM</font></h1>
<h1><font size=""7"" color=""red"">BT033</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt033.jpg"" width=""400"" height=""auto"" /> ","","Bông tai trái tim BT033","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-05-20 00:00:00","2013-06-10 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-07-30 09:46:55","","1","0","1","1","1","0.0000","1","0","0","1","1","BT033","0","simple","","","Đỏ, Xanh dương, Đen"
"admin","base","Bông Tai","simple","105,106,113","BT034","0","BT034","","","/b/t/bt034.jpg","/b/t/bt034.jpg","bt034","/b/t/bt034.jpg","No","bt034.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","22000.0000","","","","15000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT034</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt034.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt034_1.jpg"" width=""400"" height=""auto"" /> ","","Bông tai BT034","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-05-20 00:00:00","2013-06-10 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-06-15 17:11:35","","1","0","1","1","1","0.0000","1","0","0","1","1","BT034","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT037","0","BT037","","","/b/t/bt037.jpg","/b/t/bt037.jpg","bt037","/b/t/bt037.jpg","No","bt037.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","25000.0000","","","","17000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT037</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt037.jpg"" width=""400"" height=""auto"" /> ","","Bông tai BT037","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-05-20 00:00:00","2013-06-10 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT037","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT039","0","BT039","","","/b/t/bt039.jpg","/b/t/bt039.jpg","bt039","/b/t/bt039.jpg","No","bt039.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","55000.0000","","","","36000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT039</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt039.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt039_1.jpg"" width=""400"" height=""auto"" /> ","","Bông tai BT039","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-05-20 00:00:00","2013-06-10 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-07-09 03:45:48","","1","0","1","1","1","0.0000","1","0","0","1","1","BT039","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT040","0","BT040","","","/b/t/bt040.jpg","/b/t/bt040.jpg","bt040","/b/t/bt040.jpg","No","bt040.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","24000.0000","","","","16000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT040</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt040.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt040_1.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt040_2.jpg"" width=""400"" height=""auto"" /> ","","Bông tai BT040","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-05-20 00:00:00","2013-06-10 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT040","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT049","0","BT049","","","/b/t/bt049.jpg","/b/t/bt049.jpg","bt049","/b/t/bt049.jpg","No","bt049.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","32000.0000","","","","22000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT049</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt049_3.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt049.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt049_1.jpg"" width=""400"" height=""auto"" /> ","","Bông tai BT049","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-05-20 00:00:00","2013-06-10 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT049","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT051","0","BT051","","","/b/t/bt051.jpg","/b/t/bt051.jpg","bt051","/b/t/bt051.jpg","No","bt051.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","18000.0000","","","","12000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT051</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt051.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt051_1.jpg"" width=""400"" height=""auto"" /> ","","Bông tai BT051","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-07-04 17:33:23","","1","0","1","1","1","0.0000","1","0","0","1","1","BT051","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT052","0","BT052","","","/b/t/bt052.jpg","/b/t/bt052.jpg","bt052","/b/t/bt052.jpg","No","bt052.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","26000.0000","","","","17000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT052</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt052.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt052_1.jpg"" width=""400"" height=""auto"" /> ","","Bông tai BT052","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-07-05 00:00:00","2013-07-26 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-07-04 17:34:11","","1","0","1","1","1","0.0000","1","0","0","1","1","BT052","0","simple","","",""
"admin","base","Bông Tai","simple","105,106,113","BT053","0","BT053","","","/b/t/bt053.jpg","/b/t/bt053.jpg","bt053","/b/t/bt053.jpg","No","bt053.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","32000.0000","","","","22000.0000","<h1><font color=""blue"">BÔNG TAI</font></h1>
<h1><font size=""7"" color=""red"">BT053</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/b/t/bt053_1.jpg"" width=""400"" height=""auto"" /> ","","Bông tai BT053","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-05-20 00:00:00","2013-06-10 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","BT053","0","simple","","",""
"admin","base","Dây Chuyền","simple","105,107,113","DC031","0","DC031","","","/d/c/dc031_1.jpg","/d/c/dc031_1.jpg","dc031","/d/c/dc031_1.jpg","No","dc031.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","34000.0000","","","","23000.0000","<h1><font color=""blue"">DÂY CHUYỀN LÔNG CÔNG</font></h1>
<h1><font size=""7"" color=""red"">DC031</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/d/c/dc031_1.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/d/c/dc031.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/d/c/dc031_2.jpg"" width=""400"" height=""auto"" /> ","","Dây chuyền lông công DC031","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-05-22 00:00:00","2013-06-10 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-07-13 15:42:48","","1","0","1","1","1","0.0000","1","0","0","1","1","DC031","0","simple","","",""
"admin","base","Dây Chuyền","simple","105,107,113","DC032","0","DC032","","","/d/c/dc032.jpg","/d/c/dc032.jpg","dc032","/d/c/dc032.jpg","No","dc032.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","34000.0000","","","","23000.0000","<h1><font color=""blue"">DÂY CHUYỀN</font></h1>
<h1><font size=""7"" color=""red"">DC032</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/d/c/dc032_2.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/d/c/dc032_1.jpg"" width=""400"" height=""auto"" /> 
","","Dây chuyền DC032","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-05-22 00:00:00","2013-06-10 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","DC032","0","simple","","",""
"admin","base","Dây Chuyền","simple","105,107,113","DC035","0","DC035","","","/d/c/dc035.jpg","/d/c/dc035.jpg","dc035","/d/c/dc035.jpg","No","dc035.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","85000.0000","","","","56000.0000","<h1><font color=""blue"">DÂY CHUYỀN</font></h1>
<h1><font size=""7"" color=""red"">DC035</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/d/c/dc035.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/d/c/dc035_1.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/d/c/dc035_2.jpg"" width=""400"" height=""auto"" /> 
","","Dây chuyền DC035","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-05-22 00:00:00","2013-06-10 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","DC035","0","simple","","",""
"admin","base","Dây Chuyền","simple","105,107,113","DC036","0","DC036","","","/d/c/dc036_-_90k.jpg","/d/c/dc036_-_90k.jpg","dc036","/d/c/dc036_-_90k.jpg","No","dc036.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","90000.0000","","","","60000.0000","<h1><font color=""blue"">DÂY CHUYỀN</font></h1>
<h1><font size=""7"" color=""red"">DC036</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/d/c/dc036_-_90k1.jpg"" width=""400"" height=""auto"" /> 
","","Dây chuyền DC036","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-05-22 00:00:00","2013-06-10 00:00:00","","","","","1.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","1","","","1","0","1","0","1","0.0000","1","0","0","0","1","DC036","0","simple","","",""
"admin","base","Dây Chuyền","simple","105,107,113","DC037","0","DC037","","","/d/c/dc037_-_90k.jpg","/d/c/dc037_-_90k.jpg","dc037","/d/c/dc037_-_90k.jpg","No","dc037.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","90000.0000","","","","60000.0000","<h1><font color=""blue"">DÂY CHUYỀN</font></h1>
<h1><font size=""7"" color=""red"">DC037</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/d/c/dc037_-_90k1_1.jpg"" width=""400"" height=""auto"" /> 
","","Dây chuyền DC037","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-05-22 00:00:00","2013-06-10 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-07-14 16:40:07","","1","0","1","1","1","0.0000","1","0","0","1","1","DC037","0","simple","","",""
"admin","base","Dây Chuyền","simple","105,107,113","DC038","0","DC038","","","/d/c/dc038_-_58k.jpg","/d/c/dc038_-_58k.jpg","dc038","/d/c/dc038_-_58k.jpg","No","dc038.html","","Block after Info Column","","","","No layout updates"," ","Use config","Use config","0.0000","58000.0000","","","","38000.0000","<h1><font color=""blue"">DÂY CHUYỀN</font></h1>
<h1><font size=""7"" color=""red"">DC038</font></h1>
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/d/c/dc038_-_58k.jpg"" width=""400"" height=""auto"" /> 
</br>
<img src=""http://www.thoitrangella.com/media/catalog/product/d/c/dc038_-_58k1.jpg"" width=""400"" height=""auto"" /> 
","","Dây chuyền DC038","","Hiệu lực","None","Catalog, Search","","Đồng ý","No","2013-05-22 00:00:00","2013-06-10 00:00:00","","","","","0.0000","0.0000","1","0","0","1","1.0000","1","0.0000","1","0","2013-07-28 10:07:02","","1","0","1","1","1","0.0000","1","0","0","1","1","DC038","0","simple","","",""
